:Budget-Cleaned,:Rating-Cleaned,:Runtime-Cleaned,:Num-of-Ratings-Cleaned,:Gross-in-US-&-Canada-Cleaned,:Gross-worldwide-Cleaned,:Action,:Adventure,:Biography,:Drama,:Crime,:Animation,:Comedy,:Family,:Horror,:Mystery,:Thriller,:History,:Fantasy,:Sci-Fi,:Romance,:Music,:Sport,:Musical,:Documentary,:War,:Western,:Film-Noir,:Release-Year
5.0E7,7.0,116,149000,1.03804407E8,1.74804407E8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018
8400000.0,8.3,161,204000,1.2391761E7,3.03723636E8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6.0E7,6.1,107,95000,8.2670733E7,1.57920733E8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990
4.7E7,6.4,154,32000,7191399.0,7191399.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
1.1E7,6.5,85,64000,8266343.0,8266655.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1990
4.2E7,7.2,145,77000,7959291.0,7959291.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1995
,6.3,80,244,,5815641.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
,7.0,145,355,,38394.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
1.4E8,6.3,117,92000,5.548377E7,1.95243411E8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016
1.6E8,6.1,93,326000,3.22719944E8,8.1336738E8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
7.5E7,5.9,124,65000,6.9243859E7,2.15663859E8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
9.0E7,6.5,124,171000,2.06305244E8,4.26505244E8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
7.8E7,5.3,103,227000,1.02543518E8,1.79179718E8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
3.8E7,5.2,112,115000,3.4916787E7,1.09906372E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
1600000.0,7.0,114,42000,1.1E7,1.1E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1968
,8.3,114,641,,41643.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
1.49E8,6.6,85,136000,6.4665672E7,1.78281554E8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1.75E8,5.7,118,214000,1.50201498E8,3.02469017E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009
1.29E8,7.4,104,145000,1.60945505E8,5.24580592E8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
,8.0,141,67000,,24701.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
8.8E7,5.9,118,125000,3.7916267E7,1.05316267E8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
,6.5,105,61000,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018
5.0E7,7.0,124,150000,7.562455E7,1.20081841E8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
9500000.0,6.2,98,151000,8.0571655E7,1.07363905E8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
7000000.0,7.3,119,227000,8.518216E7,8.5187855E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1979
2.8E7,6.5,103,285000,2.8795985E7,6.0795985E7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1.4E7,7.7,90,96000,1755212.0,4324817.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010
6.8E7,6.1,121,70000,2.9762011E7,3.3461011E7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999
8000000.0,6.2,118,25000,1.4056528E7,1.4056528E7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1982
9000000.0,8.0,181,47000,1.040433E7,1.0405457E7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1971
7.0E7,6.6,118,331000,1.79495555E8,3.7159421E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2005
2.6E7,6.2,90,179000,4.6961214E7,9.0941129E7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2003
9.0E7,5.3,93,69000,5.9484742E7,1.03370127E8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2004
2.5E7,6.8,110,65000,2.8842237E7,2.9824199E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014
6.7E7,5.3,94,87000,2.3852659E7,4.9169594E7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
1.75E8,7.4,102,165000,6.1555145E7,1.41940042E8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
,8.2,104,57000,,1691980.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018
2.75E7,6.5,131,111000,6.7893619E7,6.7917094E7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983
7420000.0,7.4,130,21000,,5217330.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1.8E7,5.3,110,98000,2.0497844E7,4.0656399E7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2017
7.0E7,5.9,102,82000,7.4339294E7,1.64839294E8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2.1E7,5.7,100,97000,5.4724696E7,1.13118226E8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2019
9700000.0,4.9,116,9300,3.1184024E7,3.2492674E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1981
5.0E7,7.3,140,152000,4.4547681E7,4.4547681E7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
,5.8,88,1700,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015
2.2E7,6.7,142,41000,1.928813E7,1.928813E7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1999
6500000.0,5.7,95,12000,2.8202109E7,2.8202109E7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1988
3600000.0,7.7,84,179000,5923044.0,5924421.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
935000.0,8.4,88,208000,,5252.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1957
1.431E7,7.8,131,126000,100035.0,2.0919703E7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
3.6E7,5.6,93,38000,3.184653E7,5.9095809E7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
,6.5,146,520,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2023
3.3E7,7.7,202,100000,4.816991E7,4.816991E7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992
1.15E8,6.1,114,117000,4.839019E7,1.64989338E8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
,6.4,87,25000,1100313.0,1338881.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
2.6E7,6.4,129,227000,4.9875291E7,8.7305549E7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
,7.8,110,70,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
3.0E7,6.2,118,84000,3.0577122E7,8.7937815E7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2014
9.0E7,5.2,99,56000,7.5847266E7,1.82290266E8,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003
1.3E7,6.2,112,65000,9.1057006E7,1.31706809E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2001
3200000.0,8.1,127,186000,,67.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
,7.3,115,57000,4104962.0,4104962.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
2.2E7,7.2,100,77000,6.450862E7,2.05035819E8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
3.0E7,6.3,107,75000,3.4017028E7,4.956271E7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1980000.0,7.7,90,93000,882267.0,946590.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006
200000.0,7.9,99,228000,1.45E7,1.4516248E7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1964
6000000.0,7.4,114,50000,2.8607524E7,2.8607524E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1986
1.5E7,6.5,109,148000,1.02092201E8,3.06592201E8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
2.2E7,4.7,93,17000,6.489267E7,6.489267E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1983
4.0E7,5.8,125,118000,2.6627201E7,6.3365859E7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
2.5E7,7.2,109,86000,6.1704055E7,6.7925733E7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
,4.8,92,2500,,29811.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
5000000.0,3.5,92,18000,1.042973E7,1.852973E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2019
1.6E7,6.6,122,35000,2429989.0,3819421.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014
4.5E7,6.1,94,207000,5.1201453E7,1.29342769E8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2004
1.7E7,6.1,111,7500,4.215878E7,4.258092E7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016
,7.3,124,51000,,2.3148937E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018
508578.0,,124,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018
,,124,,,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2018
,7.3,112,53000,1988546.0,1.0088753E7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1.8E7,7.3,117,109000,7084227.0,2.5038466E7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007
,6.3,99,72000,4719695.0,5261595.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
7.2E7,7.0,125,203000,6.265822E7,9.7076152E7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005
8.5E7,6.1,88,319000,8.0172128E7,2.25132113E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008
7.5E7,6.0,90,195000,1.60861908E8,3.74583879E8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
2500000.0,7.0,104,61000,6401336.0,6401336.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
2900000.0,7.4,99,43000,,10631.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1968
3.8E7,7.6,134,75000,1.8343983E7,2.6351322E7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
,7.1,112,41000,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
500000.0,8.3,123,255000,7099055.0,2.2926076E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
7.0E7,6.1,118,138000,7.803162E7,1.56706638E8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014
,6.7,89,15000,2577830.0,3164246.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
830000.0,6.7,141,1100,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1968
,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
,7.4,104,12000,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1939
2.0E7,5.0,113,57000,,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
2500000.0,7.3,104,30000,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
7.5E7,6.2,104,150000,7.804657E7,1.52930623E8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
,5.0,92,6000,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2023
,5.8,101,49000,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
,6.8,130,7300,1097067.0,4304588.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022
1.8E7,6.9,106,27000,1.4715067E7,1.4715067E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
3.5E7,6.8,124,65000,1.9733089E7,2.9419291E7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001
,6.8,111,19000,,1509173.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021
1.6E8,6.6,102,130000,3.2698899E7,6.1698899E7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999
,5.6,100,3300,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1.2E7,7.5,150,52000,3.0036E7,3.0036166E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1982
,7.1,151,75000,1502347.0,9480160.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
,6.6,99,4600,,1.7820781E7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
,6.4,94,20000,,77839.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
,6.7,102,48000,1.0130108E7,2.2441497E7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
5.0E7,7.2,95,76000,5.0151543E7,9.9783556E7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1.38E8,5.7,117,120000,4.854677E7,1.73469516E8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2019
,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024
1.0E7,6.5,106,167000,1.59342015E8,2.59939835E8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2018
,5.6,98,79000,1.7450535E7,2.3812816E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012
2200000.0,6.9,100,36000,1.0655069E8,1.0655069E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1970
,4.4,76,1300,,1198349.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
,5.8,93,31000,,1058905.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
3.8E7,4.3,84,65000,1.11761982E8,1.97101678E8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
,4.4,88,28000,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2021
,4.9,85,582,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
,5.4,90,11000,,675001.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
5300000.0,7.2,143,5000,60735.0,1539921.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
5000000.0,7.2,139,42000,1862805.0,1862805.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1992
5.0E7,6.1,106,14000,4.6888441E7,1.10999085E8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
3.3E7,6.7,108,157000,1.0330853E7,2.0648328E7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2009
1.1E7,7.9,197,81000,1.1172191E8,1.11922142E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1965
2.0E7,7.2,111,187000,3.006066E7,6.4828421E7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008
,3.2,88,1200,,66193.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
6.0E7,6.2,101,144000,4.3061982E7,8.2150183E7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002
901000.0,5.5,95,495,,492300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2.3E7,6.6,97,75000,2.1974919E7,3.6642838E7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2001
,6.4,91,7200,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
8800000.0,6.6,97,113000,1.74803506E8,3.28203506E8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
1.33E8,6.0,84,146000,1.40035367E8,3.00135367E8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
1.5E7,7.4,92,83000,1.7510118E7,4.9814392E7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2006
500000.0,5.2,83,12000,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
3.5E7,6.7,122,162000,3.1602566E7,7.4558115E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2001
8.5E7,5.3,90,111000,3.9464775E7,5.8292295E7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000
5000000.0,6.8,123,24000,,402.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
1.5E7,6.0,109,129000,5.8272029E7,8.0460948E7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
4.0E7,5.5,113,132000,3.20648E7,6.8766121E7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2005
,6.0,85,47000,20169.0,6303792.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
4.0E7,5.7,98,91000,2.1218403E7,1.25729635E8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
,7.3,123,35000,4998213.0,1.3916152E7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
,6.5,107,64000,7100581.0,1.5437703E7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2020
1.0E7,7.4,121,42000,1.2551031E7,2.8641776E7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014
,6.1,95,31000,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2022
1.2E8,5.8,119,164000,9.8780042E7,2.27817248E8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
4900000.0,6.3,81,140000,6.7268835E7,1.49368835E8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
8.0E7,6.5,102,525000,2.54464305E8,5.86764305E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1500000.0,6.0,90,38000,,407782.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2014
1.8026148E7,8.0,159,133000,6738000.0,2.4548038E7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
5.0E7,6.7,113,222000,5.7011521E7,2.34989584E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1.2E8,6.1,107,181000,1.01028233E8,4.28128233E8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018
,6.9,109,2100,,14707.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2023
,6.3,102,37000,2.5196249E7,2.5196249E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
7000000.0,7.3,111,125000,6217849.0,8764389.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
365000.0,7.1,90,244000,501818.0,565727.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1997
5.0E7,6.6,118,68000,4.4737059E7,5.0054511E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2000
1.272E7,7.0,148,44000,,2140941.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
1.5E8,5.9,103,144000,4.554083E7,3.34933831E8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016
,6.4,107,23000,,246133.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017
1.5E7,5.7,88,57000,2.5314753E7,6.577449E7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
,6.6,164,3600,,88320.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
1.3E7,8.1,133,184000,2.5096862E7,6.5796862E7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
,6.5,103,44000,752885.0,911180.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2020
5000000.0,6.9,116,67000,4.2365581E7,4.2368025E7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1981
,,116,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
1.8E7,7.2,114,262000,5700626.0,2.5740863E7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008
1.5E8,4.5,115,78000,7.0592228E7,1.63692228E8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025
,5.4,101,36000,,8277788.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022
,5.7,92,14000,,,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8.0E7,5.9,99,82000,1.5074191E7,4.0170558E7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2007
,5.7,95,28000,,5950199.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1.5E7,6.9,116,66000,9396870.0,1.0907485E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2006
,6.5,111,45000,1.8730891E7,2.3079932E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016
2.5E7,5.9,102,131000,3.5593113E7,9.4073028E7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2760000.0,7.2,112,59000,6.2548947E7,6.2548947E7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1992
,6.2,92,1900,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2023
9.0E7,7.3,132,255000,1.11549836E8,2.50849789E8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
4.0E7,6.6,123,140000,3.6663315E7,9.6618699E7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999
2.8E7,6.6,105,136000,6.3914167E7,1.34409025E8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
7.5E7,7.0,127,117000,1.01631272E8,1.83031272E8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
8000000.0,5.7,102,17000,990230.0,1362536.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018
1.5E7,6.6,113,59000,1110707.0,1.6322067E7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015
4.8E7,6.1,93,111000,3.788698E7,9.0383208E7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000
4.0E7,6.7,119,94000,2.5288103E7,6.5754228E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001
